2.8674,1.9629,0.81543,3.4436
2.8662,1.958,0.81543,3.4424
2.8564,1.9495,0.81421,3.4363
2.8467,1.9434,0.81177,3.4338
2.8369,1.9385,0.81177,3.4326
2.8284,1.9299,0.81177,3.4241
2.8174,1.9238,0.81055,3.4229
2.8076,1.9189,0.81055,3.4155
2.8027,1.9141,0.81055,3.4131
2.793,1.9092,0.80933,3.4045
2.7832,1.9006,0.80933,3.4033
2.7722,1.8958,0.80688,3.3984
2.7686,1.8909,0.80688,3.3936
2.7539,1.8848,0.80688,3.385
2.7393,1.8738,0.80566,3.3838
2.7295,1.8701,0.80566,3.3752
2.7161,1.8616,0.80566,3.374
2.71,1.8604,0.80566,3.3691
2.7002,1.8518,0.80322,3.3643
2.6904,1.8469,0.802,3.3643
2.6855,1.842,0.802,3.3557
2.6721,1.8372,0.802,3.3545
2.6624,1.8323,0.80078,3.3545
2.6563,1.8274,0.80078,3.3447
2.6428,1.8225,0.79956,3.3447
2.6331,1.8213,0.79956,3.3362
2.627,1.8127,0.79712,3.3362
2.6135,1.8079,0.79712,3.335
2.6038,1.803,0.79712,3.3252
2.5964,1.7981,0.79712,3.3252
2.5842,1.7932,0.7959,3.3154
2.5745,1.792,0.7959,3.3154
2.5671,1.7859,0.7959,3.3069
2.5635,1.7822,0.7959,3.3057
2.5452,1.7773,0.79468,3.302
2.5391,1.7737,0.79224,3.2971
2.5293,1.7725,0.79224,3.2959
2.5159,1.7639,0.79224,3.291
2.5073,1.7627,0.79224,3.2861
2.5012,1.7566,0.79102,3.2861
2.4915,1.7529,0.79102,3.2776
2.4817,1.7493,0.7898,3.2764
2.4756,1.7444,0.7898,3.2703
2.4597,1.7432,0.7898,3.2678
2.45,1.7346,0.78735,3.2666
2.4463,1.7334,0.78735,3.2666
2.4365,1.7297,0.78735,3.2581
2.4268,1.7249,0.78613,3.2568
2.417,1.7236,0.78613,3.2483
2.4011,1.7188,0.78613,3.2471
2.3975,1.7151,0.78613,3.2471
2.3877,1.7139,0.78613,3.2471
2.3779,1.7078,0.78613,3.2422
2.3682,1.7041,0.78613,3.2373
2.3584,1.7041,0.78247,3.2275
2.345,1.6956,0.78247,3.2275
2.3328,1.6943,0.78247,3.2227
2.3291,1.6907,0.78247,3.219
2.3206,1.6858,0.78125,3.2178
2.2998,1.6809,0.78125,3.2092
2.29,1.676,0.78003,3.208
2.2803,1.6748,0.78003,3.2031
2.2705,1.6748,0.78003,3.1982
2.262,1.6687,0.78003,3.1982
2.251,1.665,0.77759,3.1921
2.2412,1.6614,0.77881,3.1885
2.2314,1.6602,0.77759,3.1885
2.2217,1.6565,0.77759,3.1836
2.2131,1.6553,0.77759,3.1799
2.2034,1.6504,0.77759,3.1787
2.1924,1.6467,0.77637,3.1738
2.1838,1.6455,0.77637,3.1702
2.1741,1.6418,0.77637,3.1689
2.1643,1.6394,0.77637,3.1604
2.1545,1.637,0.77637,3.1604
2.1484,1.6357,0.77515,3.1592
2.135,1.6309,0.77637,3.1592
2.1252,1.6272,0.7727,3.1506
2.1204,1.626,0.7727,3.1494
2.1057,1.626,0.7727,3.1494
2.0959,1.6199,0.7727,3.1409
2.0947,1.6174,0.7727,3.1396
2.085,1.6162,0.77148,3.1396
2.0752,1.6125,0.77026,3.1311
2.0654,1.6077,0.77026,3.1311
2.0557,1.6077,0.77026,3.1299
2.0459,1.6064,0.77026,3.125
